,head,variable,value
6723,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi602
6724,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1633
6725,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi175
6726,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi370
6727,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi81
6728,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_14
6729,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi675
6730,Course1_W1-S3-L5_Summary_2-31,l_text_topics,topic_5
6731,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1740
6732,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi675
6733,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1132
6734,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi192
6735,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi0
6736,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi688
6737,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1783
6738,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi84
6739,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi226
6740,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi5
6741,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1295
6742,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,l_text_topics,topic_11
6743,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi2039
6744,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi1893
6745,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi1893
6746,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi726
6747,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1098
6748,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1209
6749,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi4
6750,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi892
6751,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,concept_vocab_index,vi1461
6752,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi90
6753,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1324
6754,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi0
6755,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1072
6756,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi892
6757,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1580
6758,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi435
6759,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi126
6760,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi757
6761,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi0
6762,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,l_text_topics,topic_8
6763,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi1168
6764,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1393
6765,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi460
6766,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi955
6767,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi602
6768,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1062
6769,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi892
6770,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1407
6771,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi985
6772,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1188
6773,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1056
6774,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi653
6775,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1073
6776,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi997
6777,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1132
6778,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1579
6779,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi573
6780,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1313
6781,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi263
6782,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1740
6783,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1282
6784,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi0
6785,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,prerequisite,Course1_W8-S2-L2_Conditional_History-based_Models_7-14
6786,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1295
6787,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1461
6788,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi283
6789,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi197
6790,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1005
6791,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi602
6792,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi951
6793,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi129
6794,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1855
6795,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi1200
6796,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi1566
6797,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,l_text_topics,topic_8
6798,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi173
6799,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi1945
6800,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1073
6801,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi318
6802,Course1_W8-S2-L1_Introduction_0-47,l_text_topics,topic_5
6803,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,l_text_topics,topic_8
6804,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi1295
6805,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,prerequisite,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39
6806,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1673
6807,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1257
6808,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi4
6809,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi675
6810,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,level,level_2
6811,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1393
6812,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi475
6813,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1132
6814,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi288
6815,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1683
6816,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1672
6817,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1062
6818,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,level,level_2
6819,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi1420
6820,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1220
6821,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi435
6822,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1840
6823,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1740
6824,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1151
6825,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi740
6826,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1060
6827,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,level,level_3
6828,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,l_text_topics,topic_2
6829,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi672
6830,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,l_text_topics,topic_14
6831,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi435
6832,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi688
6833,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1740
6834,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1840
6835,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1880
6836,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1147
6837,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1874
6838,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1461
6839,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1880
6840,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1579
6841,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1520
6842,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1151
6843,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi197
6844,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1332
6845,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2039
6846,Course2_W4-S1-L1_Generative_vs,prerequisite,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56
6847,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1945
6848,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1003
6849,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi0
6850,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,l_text_topics,topic_0
6851,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi283
6852,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi598
6853,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1073
6854,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1954
6855,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1424
6856,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi4
6857,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,l_text_topics,topic_14
6858,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1842
6859,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi435
6860,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1063
6861,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi179
6862,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi0
6863,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1393
6864,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi675
6865,Course1_W3-S1-L1_Introduction_0-28,level,level_1
6866,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi318
6867,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi1200
6868,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1801
6869,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi1200
6870,Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_2
6871,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,concept_vocab_index,vi892
6872,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1046
6873,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi2039
6874,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1945
6875,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi175
6876,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1180
6877,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi675
6878,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi1003
6879,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1600
6880,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1880
6881,Course1_W10-S2-L1_Introduction_0-37,concept_vocab_index,vi1183
6882,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi50
6883,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi751
6884,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1073
6885,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,prerequisite,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06
6886,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi675
6887,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi1171
6888,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi197
6889,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1461
6890,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1874
6891,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi1880
6892,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi403
6893,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1600
6894,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1842
6895,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi352
6896,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1209
6897,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_14
6898,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1842
6899,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_11
6900,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1678
6901,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi751
6902,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1003
6903,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi557
6904,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi1407
6905,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1313
6906,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi1693
6907,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1282
6908,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1060
6909,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi129
6910,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi156
6911,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1664
6912,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,prerequisite,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21
6913,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1474
6914,Course1_W10-S1-L2_Recap_of_GLMs_7-40,l_text_topics,topic_14
6915,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1807
6916,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_8
6917,Course1_W9-S2-L1_Introduction_0-30,level,level_1
6918,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1807
6919,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1005
6920,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi475
6921,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1740
6922,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1740
6923,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi129
6924,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi352
6925,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi2043
6926,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi1461
6927,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1842
6928,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi819
6929,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1926
6930,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi557
6931,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1200
6932,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi4
6933,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1188
6934,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi751
6935,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi941
6936,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi173
6937,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1313
6938,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1027
6939,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi4
6940,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi5
6941,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1407
6942,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi288
6943,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi1947
6944,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1454
6945,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1132
6946,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,l_text_topics,topic_6
6947,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi314
6948,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi997
6949,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,prerequisite,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17
6950,Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_5
6951,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi204
6952,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1349
6953,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi288
6954,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi2039
6955,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi339
6956,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,l_text_topics,topic_2
6957,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1018
6958,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi2039
6959,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi918
6960,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi557
6961,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi129
6962,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi616
6963,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi892
6964,Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi192
6965,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1488
6966,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi688
6967,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1880
6968,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi0
6969,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi0
