,head,variable,value
290,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,l_text_topics,topic_5
291,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,l_text_topics,topic_8
292,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,l_text_topics,topic_11
293,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,l_text_topics,topic_13
294,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,l_text_topics,topic_2
295,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,l_text_topics,topic_8
296,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,l_text_topics,topic_11
297,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,l_text_topics,topic_11
298,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,l_text_topics,topic_13
299,Course1_W9-S2-L1_Introduction_0-30,l_text_topics,topic_2
300,Course1_W9-S2-L1_Introduction_0-30,l_text_topics,topic_8
301,Course1_W9-S2-L1_Introduction_0-30,l_text_topics,topic_9
302,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_8
303,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_9
304,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_13
305,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,l_text_topics,topic_2
306,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,l_text_topics,topic_8
307,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,l_text_topics,topic_10
308,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_8
309,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_9
310,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_12
311,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_13
312,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,l_text_topics,topic_2
313,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,l_text_topics,topic_8
314,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,l_text_topics,topic_10
315,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,l_text_topics,topic_13
316,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_8
317,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_13
318,Course1_W9-S2-L7_Summary_3-01,l_text_topics,topic_2
319,Course1_W9-S2-L7_Summary_3-01,l_text_topics,topic_9
320,Course1_W9-S2-L7_Summary_3-01,l_text_topics,topic_11
321,Course2_W1-S1-L1_Course_Introduction_14-11,l_text_topics,topic_2
322,Course2_W1-S1-L1_Course_Introduction_14-11,l_text_topics,topic_7
323,Course2_W1-S1-L1_Course_Introduction_14-11,l_text_topics,topic_9
324,Course2_W1-S2-L1_Regular_Expressions_11-25,l_text_topics,topic_4
325,Course2_W1-S2-L1_Regular_Expressions_11-25,l_text_topics,topic_8
326,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,l_text_topics,topic_2
327,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,l_text_topics,topic_4
328,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,l_text_topics,topic_5
329,Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_1
330,Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_4
331,Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_8
332,Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_14
333,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,l_text_topics,topic_1
334,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,l_text_topics,topic_4
335,Course2_W1-S2-L5_Sentence_Segmentation_5-31,l_text_topics,topic_2
336,Course2_W1-S2-L5_Sentence_Segmentation_5-31,l_text_topics,topic_6
337,Course2_W1-S2-L5_Sentence_Segmentation_5-31,l_text_topics,topic_7
338,Course2_W1-S2-L5_Sentence_Segmentation_5-31,l_text_topics,topic_8
339,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_4
340,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_7
341,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_8
342,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_9
343,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_14
344,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,l_text_topics,topic_4
345,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,l_text_topics,topic_8
346,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,l_text_topics,topic_12
347,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,l_text_topics,topic_14
348,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,l_text_topics,topic_4
349,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,l_text_topics,topic_9
350,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,l_text_topics,topic_12
351,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,l_text_topics,topic_14
352,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,l_text_topics,topic_0
353,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,l_text_topics,topic_2
354,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,l_text_topics,topic_14
355,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_2
356,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_4
357,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_9
358,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_14
359,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,l_text_topics,topic_1
360,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,l_text_topics,topic_9
361,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,l_text_topics,topic_13
362,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,l_text_topics,topic_1
363,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,l_text_topics,topic_4
364,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,l_text_topics,topic_13
365,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_4
366,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_5
367,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_6
368,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_9
369,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_13
370,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,l_text_topics,topic_0
371,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,l_text_topics,topic_4
372,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,l_text_topics,topic_6
373,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,l_text_topics,topic_13
374,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,l_text_topics,topic_4
375,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,l_text_topics,topic_12
376,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,l_text_topics,topic_13
377,Course2_W2-S1-L6_Interpolation_10-25,l_text_topics,topic_13
378,Course2_W2-S1-L6_Interpolation_10-25,l_text_topics,topic_14
379,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,l_text_topics,topic_4
380,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,l_text_topics,topic_13
381,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_4
382,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_12
383,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_13
384,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,l_text_topics,topic_14
385,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,l_text_topics,topic_14
386,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,l_text_topics,topic_14
387,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,l_text_topics,topic_14
388,Course2_W3-S1-L1_What_is_Text_Classification_8-12,l_text_topics,topic_1
389,Course2_W3-S1-L1_What_is_Text_Classification_8-12,l_text_topics,topic_2
390,Course2_W3-S1-L1_What_is_Text_Classification_8-12,l_text_topics,topic_4
391,Course2_W3-S1-L1_What_is_Text_Classification_8-12,l_text_topics,topic_14
392,Course2_W3-S1-L2_Naive_Bayes_3-19,l_text_topics,topic_4
393,Course2_W3-S1-L2_Naive_Bayes_3-19,l_text_topics,topic_5
394,Course2_W3-S1-L2_Naive_Bayes_3-19,l_text_topics,topic_7
395,Course2_W3-S1-L2_Naive_Bayes_3-19,l_text_topics,topic_14
396,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_4
397,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_13
398,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_14
399,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,l_text_topics,topic_4
400,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,l_text_topics,topic_13
401,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,l_text_topics,topic_14
402,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,l_text_topics,topic_4
403,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,l_text_topics,topic_13
404,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,l_text_topics,topic_14
405,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,l_text_topics,topic_2
406,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,l_text_topics,topic_4
407,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,l_text_topics,topic_13
408,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,l_text_topics,topic_0
409,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_0
410,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_2
411,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_4
412,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_11
413,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_2
414,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_4
415,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_11
416,Course2_W3-S2_L1_What_is_Sentiment_Analysis_7-17,l_text_topics,topic_7
417,Course2_W3-S2_L1_What_is_Sentiment_Analysis_7-17,l_text_topics,topic_14
418,Course2_W3-S2_L2_Sentiment_Analysis-_A_baseline_algorithm_13-27,l_text_topics,topic_4
419,Course2_W3-S2_L2_Sentiment_Analysis-_A_baseline_algorithm_13-27,l_text_topics,topic_13
420,Course2_W3-S2_L2_Sentiment_Analysis-_A_baseline_algorithm_13-27,l_text_topics,topic_14
421,Course2_W3-S2_L3_Sentiment_Lexicons_8-37,l_text_topics,topic_14
422,Course2_W3-S2_L4_Learning_Sentiment_Lexicons_14-45,l_text_topics,topic_4
423,Course2_W3-S2_L4_Learning_Sentiment_Lexicons_14-45,l_text_topics,topic_8
424,Course2_W3-S2_L5_Other_Sentiment_Tasks_11-01,l_text_topics,topic_4
425,Course2_W3-S2_L5_Other_Sentiment_Tasks_11-01,l_text_topics,topic_6
426,Course2_W3-S2_L5_Other_Sentiment_Tasks_11-01,l_text_topics,topic_8
427,Course2_W3-S2_L5_Other_Sentiment_Tasks_11-01,l_text_topics,topic_14
428,Course2_W4-S1-L1_Generative_vs,l_text_topics,topic_2
429,Course2_W4-S1-L1_Generative_vs,l_text_topics,topic_4
430,Course2_W4-S1-L1_Generative_vs,l_text_topics,topic_13
431,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,l_text_topics,topic_2
432,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,l_text_topics,topic_4
433,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,l_text_topics,topic_8
434,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,l_text_topics,topic_2
435,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,l_text_topics,topic_13
436,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,l_text_topics,topic_2
437,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,l_text_topics,topic_13
438,Course2_W4-S1-L5_Generative_vs,l_text_topics,topic_2
439,Course2_W4-S1-L5_Generative_vs,l_text_topics,topic_4
440,Course2_W4-S1-L5_Generative_vs,l_text_topics,topic_11
441,Course2_W4-S1-L5_Generative_vs,l_text_topics,topic_13
442,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,l_text_topics,topic_2
443,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,l_text_topics,topic_13
444,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,l_text_topics,topic_14
445,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,l_text_topics,topic_2
446,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,l_text_topics,topic_7
447,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_0
448,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_1
449,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_2
450,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_7
451,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_14
452,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,l_text_topics,topic_2
453,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,l_text_topics,topic_4
454,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,l_text_topics,topic_7
455,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,l_text_topics,topic_2
456,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,l_text_topics,topic_7
457,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,l_text_topics,topic_8
458,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,l_text_topics,topic_13
459,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,l_text_topics,topic_14
460,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,l_text_topics,topic_0
461,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,l_text_topics,topic_1
462,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,l_text_topics,topic_2
463,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,l_text_topics,topic_7
464,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,l_text_topics,topic_9
465,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,l_text_topics,topic_0
466,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,l_text_topics,topic_5
467,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,l_text_topics,topic_7
468,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,l_text_topics,topic_8
469,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,l_text_topics,topic_14
470,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_0
471,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_1
472,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_2
473,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_4
474,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_8
475,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,l_text_topics,topic_0
476,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,l_text_topics,topic_5
477,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,l_text_topics,topic_8
478,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,l_text_topics,topic_2
479,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,l_text_topics,topic_13
480,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,l_text_topics,topic_2
481,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,l_text_topics,topic_13
482,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,l_text_topics,topic_2
483,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,l_text_topics,topic_4
484,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,l_text_topics,topic_13
485,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,l_text_topics,topic_14
486,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,l_text_topics,topic_2
487,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,l_text_topics,topic_13
488,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,l_text_topics,topic_1
489,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,l_text_topics,topic_2
490,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,l_text_topics,topic_2
491,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,l_text_topics,topic_8
492,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,l_text_topics,topic_1
493,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,l_text_topics,topic_2
494,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_1
495,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_2
496,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_4
497,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_7
498,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,l_text_topics,topic_1
499,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,l_text_topics,topic_2
500,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,l_text_topics,topic_14
501,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_2
502,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_4
503,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_5
504,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_9
505,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_10
506,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_12
507,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_13
508,Course2_W6-S1-L2_Grammar_Transforms_12-05,l_text_topics,topic_2
509,Course2_W6-S1-L2_Grammar_Transforms_12-05,l_text_topics,topic_4
510,Course2_W6-S1-L2_Grammar_Transforms_12-05,l_text_topics,topic_12
511,Course2_W6-S1-L3_CKY_Parsing_23-25,l_text_topics,topic_2
512,Course2_W6-S1-L3_CKY_Parsing_23-25,l_text_topics,topic_4
513,Course2_W6-S1-L3_CKY_Parsing_23-25,l_text_topics,topic_12
514,Course2_W6-S1-L4_CKY_Example_21-52,l_text_topics,topic_2
515,Course2_W6-S1-L4_CKY_Example_21-52,l_text_topics,topic_4
516,Course2_W6-S1-L4_CKY_Example_21-52,l_text_topics,topic_5
517,Course2_W6-S1-L4_CKY_Example_21-52,l_text_topics,topic_12
518,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_2
519,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_4
520,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_13
521,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,l_text_topics,topic_2
522,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,l_text_topics,topic_4
523,Course2_W6-S2-L2_Charniaks_Model_18-23,l_text_topics,topic_2
524,Course2_W6-S2-L2_Charniaks_Model_18-23,l_text_topics,topic_4
525,Course2_W6-S2-L2_Charniaks_Model_18-23,l_text_topics,topic_10
526,Course2_W6-S2-L2_Charniaks_Model_18-23,l_text_topics,topic_13
527,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,l_text_topics,topic_2
528,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,l_text_topics,topic_2
529,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,l_text_topics,topic_2
530,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,l_text_topics,topic_2
531,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,l_text_topics,topic_2
532,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,l_text_topics,topic_0
533,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,l_text_topics,topic_2
534,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,l_text_topics,topic_2
535,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,l_text_topics,topic_4
536,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,l_text_topics,topic_7
537,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,l_text_topics,topic_4
538,Course2_W7-S1-L3_The_Inverted_Index_10-42,l_text_topics,topic_4
539,Course2_W7-S1-L3_The_Inverted_Index_10-42,l_text_topics,topic_9
540,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,l_text_topics,topic_4
541,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,l_text_topics,topic_5
542,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,l_text_topics,topic_4
543,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,l_text_topics,topic_11
544,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,l_text_topics,topic_4
545,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,l_text_topics,topic_4
546,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,l_text_topics,topic_5
547,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,l_text_topics,topic_4
548,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,l_text_topics,topic_4
549,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,l_text_topics,topic_4
550,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,l_text_topics,topic_4
551,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,l_text_topics,topic_4
552,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,l_text_topics,topic_4
553,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,l_text_topics,topic_5
554,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,l_text_topics,topic_6
555,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_1
556,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_4
557,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_5
558,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_10
559,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_13
560,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,l_text_topics,topic_4
561,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,l_text_topics,topic_10
562,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,l_text_topics,topic_4
563,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,l_text_topics,topic_5
564,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,l_text_topics,topic_8
565,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_1
566,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_4
567,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_13
568,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_2
569,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_4
570,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_8
